X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,ns3_TrackPointExtension
-0.530134253203869,49.1605218406767,0,0,458,91.4000015258789,2020/12/11 08:21:17+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.530189070850611,49.1603188309819,0,0,459,92.1999969482422,2020/12/11 08:21:24+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.530207175761461,49.1602603252977,0,0,460,92.4000015258789,2020/12/11 08:21:26+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.530252354219556,49.1601537913084,0,0,461,92.4000015258789,2020/12/11 08:21:30+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.530343884602189,49.1599919367582,0,0,462,92.4000015258789,2020/12/11 08:21:37+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.530379340052605,49.1599284019321,0,0,463,92.8000030517578,2020/12/11 08:21:44+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.53048268891871,49.1597439162433,0,0,464,93.1999969482422,2020/12/11 08:21:52+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.530496770516038,49.1597148310393,0,0,465,93.4000015258789,2020/12/11 08:21:53+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.530697349458933,49.1593857575208,0,0,466,94,2020/12/11 08:22:00+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.530720232054591,49.1593553312123,0,0,467,94,2020/12/11 08:22:01+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.530809918418527,49.159240834415,0,0,468,94.4000015258789,2020/12/11 08:22:05+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.530867082998157,49.1591963265091,0,0,469,94.4000015258789,2020/12/11 08:22:07+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.531023321673274,49.1590726096183,0,0,470,94.4000015258789,2020/12/11 08:22:13+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.531043941155076,49.1590503137559,0,0,471,94.5999984741211,2020/12/11 08:22:14+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.531129268929362,49.1589193884283,0,0,472,94.8000030517578,2020/12/11 08:22:19+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.531165059655905,49.1588172968477,0,0,473,94.5999984741211,2020/12/11 08:22:23+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.531238066032529,49.1586909815669,0,0,474,95.4000015258789,2020/12/11 08:22:28+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.531306127086282,49.1585469804704,0,0,475,96,2020/12/11 08:22:33+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.531360693275928,49.1583534423262,0,0,476,96.1999969482422,2020/12/11 08:22:40+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.531384581699967,49.1583282127976,0,0,477,96.4000015258789,2020/12/11 08:22:41+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.53140377625823,49.1583049111068,0,0,478,96.5999984741211,2020/12/11 08:22:42+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.531418528407812,49.1582836210728,0,0,479,96.4000015258789,2020/12/11 08:22:43+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.531448451802135,49.158226205036,0,0,480,96.4000015258789,2020/12/11 08:22:45+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.53146387450397,49.1582003049552,0,0,481,96.1999969482422,2020/12/11 08:22:46+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.5315244756639,49.1581183299422,0,0,482,96.1999969482422,2020/12/11 08:22:49+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.531686833128333,49.157945998013,0,0,483,97.1999969482422,2020/12/11 08:22:56+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.531852710992098,49.1578511148691,0,0,484,97.5999984741211,2020/12/11 08:23:01+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.53199889138341,49.1577733308077,0,0,485,98.1999969482422,2020/12/11 08:23:06+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.532157057896256,49.1577067784965,0,0,486,98.1999969482422,2020/12/11 08:23:10+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.532375238835812,49.1576263960451,0,0,487,98.1999969482422,2020/12/11 08:23:15+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.532480096444488,49.1575824748725,0,0,488,98.5999984741211,2020/12/11 08:23:18+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.532555617392063,49.1575528867543,0,0,489,99,2020/12/11 08:23:20+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.532767008990049,49.1574724204838,0,0,490,99.5999984741211,2020/12/11 08:23:26+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.532803637906909,49.157462278381,0,0,491,99.5999984741211,2020/12/11 08:23:27+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.532993990927935,49.1574106458575,0,0,492,100.800003051758,2020/12/11 08:23:32+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.533234886825085,49.1573522239923,0,0,493,100.800003051758,2020/12/11 08:23:38+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.533462539315224,49.1572888568044,0,0,494,100.400001525879,2020/12/11 08:23:44+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.533695556223392,49.157203361392,0,0,495,100.599998474121,2020/12/11 08:23:50+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.533870570361614,49.1571278404444,0,0,496,101,2020/12/11 08:23:55+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.534046338871121,49.1570545826107,0,0,497,101.599998474121,2020/12/11 08:24:00+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.534216072410345,49.1569739487022,0,0,498,101.800003051758,2020/12/11 08:24:05+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.534390164539218,49.1569124255329,0,0,499,102,2020/12/11 08:24:10+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.53461697883904,49.1568402573466,0,0,500,102.400001525879,2020/12/11 08:24:16+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.534693421795964,49.1568256728351,0,0,501,102.800003051758,2020/12/11 08:24:18+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.534856282174587,49.1567850206047,0,0,502,102.800003051758,2020/12/11 08:24:22+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.535076223313808,49.1567234136164,0,0,503,102.800003051758,2020/12/11 08:24:28+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.535293985158205,49.15666163899,0,0,504,103.400001525879,2020/12/11 08:24:34+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.535470005124807,49.1565919015557,0,0,505,103.800003051758,2020/12/11 08:24:39+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.535638816654682,49.1565219964832,0,0,506,104.199996948242,2020/12/11 08:24:44+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.53583612665534,49.1564282029867,0,0,507,103.800003051758,2020/12/11 08:24:50+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.536037208512425,49.1563546098769,0,0,508,103.800003051758,2020/12/11 08:24:55+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.536214150488377,49.1562846209854,0,0,509,104.199996948242,2020/12/11 08:25:00+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.536328312009573,49.1562443040311,0,0,510,105,2020/12/11 08:25:03+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.536417244002223,49.1562114469707,0,0,511,105.400001525879,2020/12/11 08:25:06+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.536585384979844,49.156138189137,0,0,512,105.599998474121,2020/12/11 08:25:11+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.536725698038936,49.1560884006321,0,0,513,105.400001525879,2020/12/11 08:25:15+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.536791076883674,49.1560594830662,0,0,514,106,2020/12/11 08:25:17+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.536856120452285,49.1560449823737,0,0,515,106,2020/12/11 08:25:19+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.5370625667274,49.1559869796038,0,0,516,106.199996948242,2020/12/11 08:25:24+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.537223583087325,49.1559237800539,0,0,517,106.199996948242,2020/12/11 08:25:28+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.537264570593834,49.1559098660946,0,0,518,106.199996948242,2020/12/11 08:25:29+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.537341684103012,49.1558832116425,0,0,519,106.199996948242,2020/12/11 08:25:31+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.537528432905674,49.1558295674622,0,0,520,106.199996948242,2020/12/11 08:25:36+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.537734208628535,49.1557645238936,0,0,521,106.400001525879,2020/12/11 08:25:41+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.537958843633533,49.1556708142161,0,0,522,106.400001525879,2020/12/11 08:25:47+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.538200493901968,49.1556058544666,0,0,523,106.400001525879,2020/12/11 08:25:53+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.538424709811807,49.1554887592793,0,0,524,106.800003051758,2020/12/11 08:26:00+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.53845320828259,49.1554702352732,0,0,525,106.599998474121,2020/12/11 08:26:01+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.538631826639175,49.1553820576519,0,0,526,106.599998474121,2020/12/11 08:26:06+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.538763338699937,49.1553207021207,0,0,527,107.199996948242,2020/12/11 08:26:10+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.538826789706945,49.1552856657654,0,0,528,107.599998474121,2020/12/11 08:26:12+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.539052933454514,49.1551751084626,0,0,529,107.800003051758,2020/12/11 08:26:19+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.539206070825458,49.1550648026168,0,0,530,108,2020/12/11 08:26:24+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.539353340864182,49.1549927182496,0,0,531,108.199996948242,2020/12/11 08:26:28+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.539424167945981,49.1549592744559,0,0,532,108.199996948242,2020/12/11 08:26:30+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.539554255083203,49.1549037862569,0,0,533,108.400001525879,2020/12/11 08:26:36+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.539739998057485,49.1547882836312,0,0,534,108.400001525879,2020/12/11 08:26:41+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>169</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.539926327764988,49.1546695120633,0,0,535,108.800003051758,2020/12/11 08:26:47+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.540039567276835,49.1545515786856,0,0,536,109.400001525879,2020/12/11 08:26:52+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.540076866745949,49.1545239184052,0,0,537,109.599998474121,2020/12/11 08:26:53+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.540235033258796,49.1544017102569,0,0,538,110,2020/12/11 08:26:59+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.540385572239757,49.1542785800993,0,0,539,110.199996948242,2020/12/11 08:27:05+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.540422536432743,49.1542338207364,0,0,540,110.400001525879,2020/12/11 08:27:07+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.54053426720202,49.1541042365134,0,0,541,110.599998474121,2020/12/11 08:27:12+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.540705006569624,49.15397121571,0,0,542,110.800003051758,2020/12/11 08:27:18+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.540827047079802,49.1538439784199,0,0,543,111,2020/12/11 08:27:23+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.540892342105508,49.1537732351571,0,0,544,111.400001525879,2020/12/11 08:27:26+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.54095889441669,49.1536943614483,0,0,545,111.599998474121,2020/12/11 08:27:29+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.541089484468102,49.1535697225481,0,0,546,112,2020/12/11 08:27:35+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.541212363168597,49.1534491069615,0,0,547,112.400001525879,2020/12/11 08:27:40+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.541238682344556,49.15342932567,0,0,548,112.400001525879,2020/12/11 08:27:41+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.541392909362912,49.153310302645,0,0,549,112.199996948242,2020/12/11 08:27:47+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.541509166359901,49.1531952191144,0,0,550,112.800003051758,2020/12/11 08:27:52+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.541656436398625,49.1530741006136,0,0,551,113.199996948242,2020/12/11 08:27:58+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.541787780821323,49.1529580950737,0,0,552,113.599998474121,2020/12/11 08:28:03+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.541809825226665,49.1529341228306,0,0,553,113.400001525879,2020/12/11 08:28:04+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.541923316195607,49.1528091486543,0,0,554,113.800003051758,2020/12/11 08:28:09+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.54200897924602,49.1527146007866,0,0,555,114.199996948242,2020/12/11 08:28:13+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.542053822427988,49.1526693385094,0,0,556,114.599998474121,2020/12/11 08:28:15+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>81</ns3:cad>          
-0.542157590389252,49.1525708511472,0,0,557,114.400001525879,2020/12/11 08:28:20+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>172</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.54228013381362,49.1524718608707,0,0,558,114.400001525879,2020/12/11 08:28:25+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.542395804077387,49.1523684281856,0,0,559,115,2020/12/11 08:28:30+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.542554305866361,49.1522222477943,0,0,560,115,2020/12/11 08:28:35+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.542712304741144,49.1520802583545,0,0,561,115.599998474121,2020/12/11 08:28:41+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.542742144316435,49.152060393244,0,0,562,115.800003051758,2020/12/11 08:28:42+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.54287139326334,49.1519743110985,0,0,563,115.800003051758,2020/12/11 08:28:47+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>170</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.543105164542794,49.1518232692033,0,0,564,115.800003051758,2020/12/11 08:28:54+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>79</ns3:cad>          
-0.543310521170497,49.1516920924187,0,0,565,116.400001525879,2020/12/11 08:29:00+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.543333236128092,49.1516733169556,0,0,566,116.599998474121,2020/12/11 08:29:01+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
-0.543478913605213,49.151571393013,0,0,567,116.800003051758,2020/12/11 08:29:06+00,,,,,,,,,,,,,,,,,,,,,,            <ns3:atemp>17.0</ns3:atemp>            <ns3:hr>171</ns3:hr>            <ns3:cad>80</ns3:cad>          
